date,origin,destination,commodity,vessel_type,cargo_tonnes,bdi,vlsfo_usd_per_tonne,coal_price_usd_per_mt,iron_ore_price_usd_per_dmt,wind_kmh,wave_height_m,cyclone_risk,weather_delay_days,current_freight_usd_per_tonne,next_month_freight_usd_per_tonne,trajectory_id,data_origin,synthetic_generation_method
2065-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1820.0,655.0,135.0,112.8,30.558,1.9,2.0,0.5,16.517650479134666,13.70236982284858,SYN0109,synthetic,empirical_constrained_simulation_v1
2065-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,13.70236982284858,14.504767791540976,SYN0109,synthetic,empirical_constrained_simulation_v1
2065-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1910.0,650.0,129.8,102.2,27.78,1.8,2.0,1.0,14.504767791540976,13.50880077766567,SYN0109,synthetic,empirical_constrained_simulation_v1
2065-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2150.0,658.0,104.4,97.0,41.4848,3.0,5.0,2.5,13.50880077766567,11.067420219313895,SYN0109,synthetic,empirical_constrained_simulation_v1
2065-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,11.067420219313895,10.781966504500936,SYN0109,synthetic,empirical_constrained_simulation_v1
2065-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1880.0,648.0,142.1,100.5,30.0024,2.0,4.0,2.5,10.781966504500936,8.086474878375702,SYN0109,synthetic,empirical_constrained_simulation_v1
2065-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,8.086474878375702,6.064856158781776,SYN0109,synthetic,empirical_constrained_simulation_v1
2065-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1460.0,608.0,112.2,99.7,53.708000000000006,4.0,2.0,3.5,6.064856158781776,7.58107019847722,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1980.0,640.0,98.6,97.2,31.8544,2.0,2.0,0.5,7.58107019847722,9.476337748096524,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,9.476337748096524,10.846348483278838,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1880.0,648.0,142.1,100.5,30.0024,2.0,4.0,2.5,10.846348483278838,10.808273250440049,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1360.0,592.0,104.0,100.1,25.557600000000004,1.5,1.0,0.0,10.808273250440049,13.483155333337663,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,13.483155333337663,13.497632696925725,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1390.0,610.0,139.2,92.8,43.522000000000006,3.0,3.0,2.0,13.497632696925725,14.393001939923886,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1390.0,610.0,139.2,92.8,43.522000000000006,3.0,3.0,2.0,14.393001939923886,15.129594739929109,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1680.0,645.0,131.5,109.8,25.928,1.5,1.0,0.0,15.129594739929109,13.125318627499473,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,13.125318627499473,13.209947683588318,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1910.0,650.0,129.8,102.2,27.78,1.8,2.0,1.0,13.209947683588318,16.5124346044854,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,16.5124346044854,15.996524450889314,SYN0109,synthetic,empirical_constrained_simulation_v1
2066-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,15.996524450889314,15.939307925310818,SYN0109,synthetic,empirical_constrained_simulation_v1
2067-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1680.0,645.0,131.5,109.8,25.928,1.5,1.0,0.0,15.939307925310818,15.496262670598124,SYN0109,synthetic,empirical_constrained_simulation_v1
2067-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,15.496262670598124,15.571219710532235,SYN0109,synthetic,empirical_constrained_simulation_v1
2067-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1680.0,645.0,131.5,109.8,25.928,1.5,1.0,0.0,15.571219710532235,19.464024638165295,SYN0109,synthetic,empirical_constrained_simulation_v1
2067-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2150.0,658.0,104.4,97.0,41.4848,3.0,5.0,2.5,19.464024638165295,14.702980482266115,SYN0109,synthetic,empirical_constrained_simulation_v1
2067-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,14.702980482266115,14.671392651570077,SYN0109,synthetic,empirical_constrained_simulation_v1
2067-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1350.0,605.0,145.8,99.9,51.856,3.9,2.0,3.0,14.671392651570077,12.443095444826481,SYN0109,synthetic,empirical_constrained_simulation_v1
2067-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,10.3,10.026384797518869,SYN0110,synthetic,empirical_constrained_simulation_v1
2067-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,10.026384797518869,11.48191046006905,SYN0110,synthetic,empirical_constrained_simulation_v1
2067-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,11.48191046006905,9.276558345420165,SYN0110,synthetic,empirical_constrained_simulation_v1
2067-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,9.276558345420165,6.957418759065124,SYN0110,synthetic,empirical_constrained_simulation_v1
2067-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1460.0,608.0,112.2,99.7,53.708000000000006,4.0,2.0,3.5,6.957418759065124,6.365216423731933,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,6.365216423731933,6.212866195747232,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,6.212866195747232,5.890404304063975,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1460.0,608.0,112.2,99.7,53.708000000000006,4.0,2.0,3.5,5.890404304063975,5.978921061574844,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,5.978921061574844,7.473651326968555,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1880.0,648.0,142.1,100.5,30.0024,2.0,4.0,2.5,7.473651326968555,7.389048656425057,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,7.389048656425057,7.036066856733298,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1890.0,642.0,135.1,107.5,48.152,3.5,3.0,2.5,7.036066856733298,7.2631835544365595,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,7.2631835544365595,7.422226281534331,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1890.0,642.0,135.1,107.5,48.152,3.5,3.0,2.5,7.422226281534331,6.9938360207814805,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1460.0,608.0,112.2,99.7,53.708000000000006,4.0,2.0,3.5,6.9938360207814805,7.782958327632123,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1880.0,648.0,142.1,100.5,30.0024,2.0,4.0,2.5,7.782958327632123,8.372980964427946,SYN0110,synthetic,empirical_constrained_simulation_v1
2068-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,8.372980964427946,9.29630550498682,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1460.0,608.0,112.2,99.7,53.708000000000006,4.0,2.0,3.5,9.29630550498682,9.769635354396025,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,9.769635354396025,9.531180366351771,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,9.531180366351771,9.618426409406155,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1850.0,635.0,107.5,103.5,34.817600000000006,2.4,5.0,4.0,9.618426409406155,9.49572389773673,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1540.0,620.0,112.9,97.3,57.412000000000006,4.3,2.0,4.0,9.49572389773673,9.371989866142972,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1910.0,650.0,129.8,102.2,27.78,1.8,2.0,1.0,9.371989866142972,8.70099027165057,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,8.70099027165057,9.136463669770006,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,9.136463669770006,9.95388745321455,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1850.0,635.0,107.5,103.5,34.817600000000006,2.4,5.0,4.0,9.95388745321455,12.442359316518187,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,12.442359316518187,10.674015806998334,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,10.674015806998334,11.444596271959352,SYN0110,synthetic,empirical_constrained_simulation_v1
2069-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,11.444596271959352,12.198033433672693,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,12.198033433672693,12.657647696513852,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1390.0,610.0,139.2,92.8,43.522000000000006,3.0,3.0,2.0,12.657647696513852,12.938849963315025,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1910.0,650.0,129.8,102.2,27.78,1.8,2.0,1.0,12.938849963315025,12.576837653320855,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1310.0,588.0,106.9,105.1,27.4096,1.6,2.0,0.5,12.576837653320855,15.721047066651067,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,15.721047066651067,14.120845384928277,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,14.120845384928277,11.080550418816378,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1420.0,615.0,137.6,106.9,54.634,4.1,2.0,3.5,11.080550418816378,13.587260564883904,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,13.587260564883904,16.898974802415093,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-09-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1740.0,630.0,146.6,101.4,33.336,2.3,5.0,3.5,16.898974802415093,21.123718503018868,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-10-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1980.0,640.0,98.6,97.2,31.8544,2.0,2.0,0.5,21.123718503018868,19.36475972662339,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-11-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1540.0,620.0,112.9,97.3,57.412000000000006,4.3,2.0,4.0,19.36475972662339,17.874515381463866,SYN0110,synthetic,empirical_constrained_simulation_v1
2070-12-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1850.0,635.0,107.5,103.5,34.817600000000006,2.4,5.0,4.0,17.874515381463866,17.825645215814344,SYN0110,synthetic,empirical_constrained_simulation_v1
2071-01-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1980.0,640.0,98.6,97.2,31.8544,2.0,2.0,0.5,17.825645215814344,18.498298537137526,SYN0110,synthetic,empirical_constrained_simulation_v1
2071-02-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.1136,2.1,4.0,2.5,18.498298537137526,23.122873171421908,SYN0110,synthetic,empirical_constrained_simulation_v1
2071-03-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1950.0,660.0,142.0,118.9,38.892,2.8,4.0,2.0,23.122873171421908,23.00302371575046,SYN0110,synthetic,empirical_constrained_simulation_v1
2071-04-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1890.0,642.0,135.1,107.5,48.152,3.5,3.0,2.5,23.00302371575046,28.753779644688073,SYN0110,synthetic,empirical_constrained_simulation_v1
2071-05-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1980.0,640.0,98.6,97.2,31.8544,2.0,2.0,0.5,28.753779644688073,26.54679898254669,SYN0110,synthetic,empirical_constrained_simulation_v1
2071-06-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1850.0,635.0,107.5,103.5,34.817600000000006,2.4,5.0,4.0,26.54679898254669,28.22122045348308,SYN0110,synthetic,empirical_constrained_simulation_v1
2071-07-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,2080.0,652.0,109.0,92.3,50.93,3.7,3.0,3.0,28.22122045348308,25.15130916967337,SYN0110,synthetic,empirical_constrained_simulation_v1
2071-08-01,Australia West Coast,East Coast India,Iron Ore,Capesize,170000.0,1980.0,640.0,98.6,97.2,31.8544,2.0,2.0,0.5,25.15130916967337,26.046090491696482,SYN0110,synthetic,empirical_constrained_simulation_v1
2030-02-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,12.2,12.52122134436613,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-03-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,12.52122134436613,11.1820105056078,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-04-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,11.1820105056078,10.944029871010619,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-05-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,10.944029871010619,9.351892239611265,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-06-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,9.351892239611265,11.689865299514082,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-07-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,11.689865299514082,11.87309803862429,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-08-01,Hay Point,East Coast India,Coal,Capesize,170000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,11.87309803862429,12.178944647348388,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-09-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,12.178944647348388,12.600580095824116,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,12.600580095824116,12.961179616659107,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-11-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,12.961179616659107,13.52756861269691,SYN0201,synthetic,empirical_constrained_simulation_v1
2030-12-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,13.52756861269691,13.697423325522552,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-01-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,13.697423325522552,13.571227451797261,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-02-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,13.571227451797261,14.293012535793922,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-03-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,14.293012535793922,13.520413971387669,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-04-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,13.520413971387669,13.04427817984903,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-05-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,13.04427817984903,12.085586522829365,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-06-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,12.085586522829365,14.835659437913503,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-07-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,14.835659437913503,14.066318872703327,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-08-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,14.066318872703327,14.402539675683862,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-09-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,14.402539675683862,14.817652004558658,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,14.817652004558658,16.27170782749564,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-11-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,16.27170782749564,12.20378087062173,SYN0201,synthetic,empirical_constrained_simulation_v1
2031-12-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,12.20378087062173,12.485273134539659,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-01-01,Hay Point,East Coast India,Coal,Capesize,170000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,12.485273134539659,13.528083295194303,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-02-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,13.528083295194303,13.0520424383678,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-03-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,13.0520424383678,12.139522599528343,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-04-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,12.139522599528343,12.981427430599519,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-05-01,Hay Point,East Coast India,Coal,Capesize,170000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,12.981427430599519,16.226784288249398,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-06-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,16.226784288249398,14.223003028282303,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-07-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,14.223003028282303,14.521107599573414,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-08-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,14.521107599573414,13.921871836850155,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-09-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,13.921871836850155,10.770185181871792,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,10.770185181871792,10.046357496869213,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-11-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,10.046357496869213,11.41819950415373,SYN0201,synthetic,empirical_constrained_simulation_v1
2032-12-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,11.41819950415373,14.272749380192163,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-01-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,14.272749380192163,13.161249599212036,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-02-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,13.161249599212036,13.915674144584102,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-03-01,Hay Point,East Coast India,Coal,Capesize,170000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,13.915674144584102,14.031495674239673,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-04-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,14.031495674239673,13.879839469402535,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-05-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,13.879839469402535,13.889339740148271,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-06-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,13.889339740148271,13.25992137082178,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-07-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,13.25992137082178,16.04882716301563,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-08-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,16.04882716301563,17.679900326927022,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-09-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,17.679900326927022,13.259925245195266,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,13.259925245195266,13.046101635645348,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-11-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,13.046101635645348,12.208537769882843,SYN0201,synthetic,empirical_constrained_simulation_v1
2033-12-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,12.208537769882843,15.260672212353555,SYN0201,synthetic,empirical_constrained_simulation_v1
2034-01-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,15.260672212353555,14.631123817694096,SYN0201,synthetic,empirical_constrained_simulation_v1
